sku,name,brand,color,category,retail_price,nsa_cost,available_sizes,vendor_name
GM2179-012,Adidas Climalite Sport Polo - Team Orange,Adidas,Team Orange,Polos,48.00,24.00,"S,M,L,XL,2XL",Adidas
GM2179-008,Adidas Climalite Sport Polo - Team Power Red,Adidas,Team Power Red,Polos,48.00,24.00,"S,M,L,XL,2XL",Adidas
GM2179-018,Adidas Climalite Sport Polo - Team Shock Pink,Adidas,Team Shock Pink,Polos,48.00,24.00,"S,M,L,XL,2XL",Adidas
GM2179-002,Adidas Climalite Sport Polo - White,Adidas,White,Polos,48.00,24.00,"S,M,L,XL,2XL",Adidas
GM2179-030,Adidas Climalite Sport Polo - White/Black,Adidas,White/Black,Polos,48.00,24.00,"S,M,L,XL,2XL",Adidas
A236-028,Adidas Colorblock Stripe Polo - Black/White,Adidas,Black/White,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-024,Adidas Colorblock Stripe Polo - Bold Blue,Adidas,Bold Blue,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-016,Adidas Colorblock Stripe Polo - Collegiate Burgundy,Adidas,Collegiate Burgundy,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-025,Adidas Colorblock Stripe Polo - Dark Green,Adidas,Dark Green,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-033,Adidas Colorblock Stripe Polo - Green/White,Adidas,Green/White,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-027,Adidas Colorblock Stripe Polo - Grey Five,Adidas,Grey Five,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-022,Adidas Colorblock Stripe Polo - Legend Ink,Adidas,Legend Ink,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-026,Adidas Colorblock Stripe Polo - Medium Grey Heather,Adidas,Medium Grey Heather,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-029,Adidas Colorblock Stripe Polo - Navy/White,Adidas,Navy/White,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-010,Adidas Colorblock Stripe Polo - Onix/Grey,Adidas,Onix/Grey,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-032,Adidas Colorblock Stripe Polo - Red/White,Adidas,Red/White,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-031,Adidas Colorblock Stripe Polo - Royal/White,Adidas,Royal/White,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-023,Adidas Colorblock Stripe Polo - Scarlet,Adidas,Scarlet,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-011,Adidas Colorblock Stripe Polo - Team Collegiate Purple,Adidas,Team Collegiate Purple,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-006,Adidas Colorblock Stripe Polo - Team Dark Green,Adidas,Team Dark Green,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-013,Adidas Colorblock Stripe Polo - Team Gold,Adidas,Team Gold,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-009,Adidas Colorblock Stripe Polo - Team Light Grey,Adidas,Team Light Grey,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-007,Adidas Colorblock Stripe Polo - Team Maroon,Adidas,Team Maroon,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-008,Adidas Colorblock Stripe Polo - Team Power Red,Adidas,Team Power Red,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A236-004,Adidas Colorblock Stripe Polo - Team Royal Blue,Adidas,Team Royal Blue,Polos,68.00,34.00,"S,M,L,XL,2XL,3XL",Adidas
A322-001,Adidas Cotton Blend Sport Shirt - Black,Adidas,Black,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-028,Adidas Cotton Blend Sport Shirt - Black/White,Adidas,Black/White,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-025,Adidas Cotton Blend Sport Shirt - Dark Green,Adidas,Dark Green,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-027,Adidas Cotton Blend Sport Shirt - Grey Five,Adidas,Grey Five,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-022,Adidas Cotton Blend Sport Shirt - Legend Ink,Adidas,Legend Ink,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-026,Adidas Cotton Blend Sport Shirt - Medium Grey Heather,Adidas,Medium Grey Heather,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-003,Adidas Cotton Blend Sport Shirt - Navy,Adidas,Navy,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-029,Adidas Cotton Blend Sport Shirt - Navy/White,Adidas,Navy/White,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-020,Adidas Cotton Blend Sport Shirt - Night Grey,Adidas,Night Grey,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-023,Adidas Cotton Blend Sport Shirt - Scarlet,Adidas,Scarlet,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-006,Adidas Cotton Blend Sport Shirt - Team Dark Green,Adidas,Team Dark Green,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-013,Adidas Cotton Blend Sport Shirt - Team Gold,Adidas,Team Gold,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-019,Adidas Cotton Blend Sport Shirt - Team Kelly Green,Adidas,Team Kelly Green,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-009,Adidas Cotton Blend Sport Shirt - Team Light Grey,Adidas,Team Light Grey,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-007,Adidas Cotton Blend Sport Shirt - Team Maroon,Adidas,Team Maroon,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-008,Adidas Cotton Blend Sport Shirt - Team Power Red,Adidas,Team Power Red,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-004,Adidas Cotton Blend Sport Shirt - Team Royal Blue,Adidas,Team Royal Blue,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-018,Adidas Cotton Blend Sport Shirt - Team Shock Pink,Adidas,Team Shock Pink,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A322-002,Adidas Cotton Blend Sport Shirt - White,Adidas,White,Polos,48.00,24.00,"S,M,L,XL,2XL,3XL",Adidas
A262-028,Adidas Diamond Dot Print Polo - Black/White,Adidas,Black/White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-024,Adidas Diamond Dot Print Polo - Bold Blue,Adidas,Bold Blue,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-021,Adidas Diamond Dot Print Polo - Carbon,Adidas,Carbon,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-025,Adidas Diamond Dot Print Polo - Dark Green,Adidas,Dark Green,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-015,Adidas Diamond Dot Print Polo - Dark Grey Heather,Adidas,Dark Grey Heather,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-033,Adidas Diamond Dot Print Polo - Green/White,Adidas,Green/White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-027,Adidas Diamond Dot Print Polo - Grey Five,Adidas,Grey Five,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-029,Adidas Diamond Dot Print Polo - Navy/White,Adidas,Navy/White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-010,Adidas Diamond Dot Print Polo - Onix/Grey,Adidas,Onix/Grey,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-032,Adidas Diamond Dot Print Polo - Red/White,Adidas,Red/White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-005,Adidas Diamond Dot Print Polo - Team Collegiate Red,Adidas,Team Collegiate Red,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-006,Adidas Diamond Dot Print Polo - Team Dark Green,Adidas,Team Dark Green,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-017,Adidas Diamond Dot Print Polo - Team Forest Green,Adidas,Team Forest Green,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-013,Adidas Diamond Dot Print Polo - Team Gold,Adidas,Team Gold,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-019,Adidas Diamond Dot Print Polo - Team Kelly Green,Adidas,Team Kelly Green,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-009,Adidas Diamond Dot Print Polo - Team Light Grey,Adidas,Team Light Grey,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-012,Adidas Diamond Dot Print Polo - Team Orange,Adidas,Team Orange,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-008,Adidas Diamond Dot Print Polo - Team Power Red,Adidas,Team Power Red,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A262-004,Adidas Diamond Dot Print Polo - Team Royal Blue,Adidas,Team Royal Blue,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
A480-001,Adidas Floating 3-Stripes Polo - Black,Adidas,Black,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-028,Adidas Floating 3-Stripes Polo - Black/White,Adidas,Black/White,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-016,Adidas Floating 3-Stripes Polo - Collegiate Burgundy,Adidas,Collegiate Burgundy,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-027,Adidas Floating 3-Stripes Polo - Grey Five,Adidas,Grey Five,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-022,Adidas Floating 3-Stripes Polo - Legend Ink,Adidas,Legend Ink,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-026,Adidas Floating 3-Stripes Polo - Medium Grey Heather,Adidas,Medium Grey Heather,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-003,Adidas Floating 3-Stripes Polo - Navy,Adidas,Navy,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-020,Adidas Floating 3-Stripes Polo - Night Grey,Adidas,Night Grey,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-014,Adidas Floating 3-Stripes Polo - Team Collegiate Navy,Adidas,Team Collegiate Navy,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-011,Adidas Floating 3-Stripes Polo - Team Collegiate Purple,Adidas,Team Collegiate Purple,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-005,Adidas Floating 3-Stripes Polo - Team Collegiate Red,Adidas,Team Collegiate Red,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-006,Adidas Floating 3-Stripes Polo - Team Dark Green,Adidas,Team Dark Green,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-017,Adidas Floating 3-Stripes Polo - Team Forest Green,Adidas,Team Forest Green,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-013,Adidas Floating 3-Stripes Polo - Team Gold,Adidas,Team Gold,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-019,Adidas Floating 3-Stripes Polo - Team Kelly Green,Adidas,Team Kelly Green,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-007,Adidas Floating 3-Stripes Polo - Team Maroon,Adidas,Team Maroon,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-008,Adidas Floating 3-Stripes Polo - Team Power Red,Adidas,Team Power Red,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-018,Adidas Floating 3-Stripes Polo - Team Shock Pink,Adidas,Team Shock Pink,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-002,Adidas Floating 3-Stripes Polo - White,Adidas,White,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A480-030,Adidas Floating 3-Stripes Polo - White/Black,Adidas,White/Black,Polos,62.00,31.00,"S,M,L,XL,2XL,3XL",Adidas
A213-001,Adidas Heathered Colorblock Polo - Black,Adidas,Black,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-028,Adidas Heathered Colorblock Polo - Black/White,Adidas,Black/White,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-021,Adidas Heathered Colorblock Polo - Carbon,Adidas,Carbon,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-016,Adidas Heathered Colorblock Polo - Collegiate Burgundy,Adidas,Collegiate Burgundy,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-033,Adidas Heathered Colorblock Polo - Green/White,Adidas,Green/White,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-027,Adidas Heathered Colorblock Polo - Grey Five,Adidas,Grey Five,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-022,Adidas Heathered Colorblock Polo - Legend Ink,Adidas,Legend Ink,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-026,Adidas Heathered Colorblock Polo - Medium Grey Heather,Adidas,Medium Grey Heather,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-003,Adidas Heathered Colorblock Polo - Navy,Adidas,Navy,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-020,Adidas Heathered Colorblock Polo - Night Grey,Adidas,Night Grey,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-010,Adidas Heathered Colorblock Polo - Onix/Grey,Adidas,Onix/Grey,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-031,Adidas Heathered Colorblock Polo - Royal/White,Adidas,Royal/White,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-023,Adidas Heathered Colorblock Polo - Scarlet,Adidas,Scarlet,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-011,Adidas Heathered Colorblock Polo - Team Collegiate Purple,Adidas,Team Collegiate Purple,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-017,Adidas Heathered Colorblock Polo - Team Forest Green,Adidas,Team Forest Green,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-009,Adidas Heathered Colorblock Polo - Team Light Grey,Adidas,Team Light Grey,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-007,Adidas Heathered Colorblock Polo - Team Maroon,Adidas,Team Maroon,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-008,Adidas Heathered Colorblock Polo - Team Power Red,Adidas,Team Power Red,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-004,Adidas Heathered Colorblock Polo - Team Royal Blue,Adidas,Team Royal Blue,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-002,Adidas Heathered Colorblock Polo - White,Adidas,White,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
A213-030,Adidas Heathered Colorblock Polo - White/Black,Adidas,White/Black,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM2168-001,Adidas Performance Polo - Black,Adidas,Black,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-028,Adidas Performance Polo - Black/White,Adidas,Black/White,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-016,Adidas Performance Polo - Collegiate Burgundy,Adidas,Collegiate Burgundy,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-025,Adidas Performance Polo - Dark Green,Adidas,Dark Green,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-015,Adidas Performance Polo - Dark Grey Heather,Adidas,Dark Grey Heather,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-032,Adidas Performance Polo - Red/White,Adidas,Red/White,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-031,Adidas Performance Polo - Royal/White,Adidas,Royal/White,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-023,Adidas Performance Polo - Scarlet,Adidas,Scarlet,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-011,Adidas Performance Polo - Team Collegiate Purple,Adidas,Team Collegiate Purple,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-005,Adidas Performance Polo - Team Collegiate Red,Adidas,Team Collegiate Red,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-006,Adidas Performance Polo - Team Dark Green,Adidas,Team Dark Green,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-017,Adidas Performance Polo - Team Forest Green,Adidas,Team Forest Green,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-013,Adidas Performance Polo - Team Gold,Adidas,Team Gold,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-009,Adidas Performance Polo - Team Light Grey,Adidas,Team Light Grey,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-007,Adidas Performance Polo - Team Maroon,Adidas,Team Maroon,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-012,Adidas Performance Polo - Team Orange,Adidas,Team Orange,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-008,Adidas Performance Polo - Team Power Red,Adidas,Team Power Red,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-004,Adidas Performance Polo - Team Royal Blue,Adidas,Team Royal Blue,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-018,Adidas Performance Polo - Team Shock Pink,Adidas,Team Shock Pink,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM2168-002,Adidas Performance Polo - White,Adidas,White,Polos,50.00,25.00,"S,M,L,XL,2XL",Adidas
GM4120-028,Adidas Primeblue Polo - Black/White,Adidas,Black/White,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-021,Adidas Primeblue Polo - Carbon,Adidas,Carbon,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-025,Adidas Primeblue Polo - Dark Green,Adidas,Dark Green,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-033,Adidas Primeblue Polo - Green/White,Adidas,Green/White,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-003,Adidas Primeblue Polo - Navy,Adidas,Navy,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-029,Adidas Primeblue Polo - Navy/White,Adidas,Navy/White,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-032,Adidas Primeblue Polo - Red/White,Adidas,Red/White,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-014,Adidas Primeblue Polo - Team Collegiate Navy,Adidas,Team Collegiate Navy,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-011,Adidas Primeblue Polo - Team Collegiate Purple,Adidas,Team Collegiate Purple,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-005,Adidas Primeblue Polo - Team Collegiate Red,Adidas,Team Collegiate Red,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-017,Adidas Primeblue Polo - Team Forest Green,Adidas,Team Forest Green,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-013,Adidas Primeblue Polo - Team Gold,Adidas,Team Gold,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-019,Adidas Primeblue Polo - Team Kelly Green,Adidas,Team Kelly Green,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-009,Adidas Primeblue Polo - Team Light Grey,Adidas,Team Light Grey,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-007,Adidas Primeblue Polo - Team Maroon,Adidas,Team Maroon,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-018,Adidas Primeblue Polo - Team Shock Pink,Adidas,Team Shock Pink,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4120-030,Adidas Primeblue Polo - White/Black,Adidas,White/Black,Polos,58.00,29.00,"S,M,L,XL,2XL",Adidas
GM4119-001,Adidas Primegreen Polo - Black,Adidas,Black,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-024,Adidas Primegreen Polo - Bold Blue,Adidas,Bold Blue,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-021,Adidas Primegreen Polo - Carbon,Adidas,Carbon,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-016,Adidas Primegreen Polo - Collegiate Burgundy,Adidas,Collegiate Burgundy,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-015,Adidas Primegreen Polo - Dark Grey Heather,Adidas,Dark Grey Heather,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-033,Adidas Primegreen Polo - Green/White,Adidas,Green/White,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-026,Adidas Primegreen Polo - Medium Grey Heather,Adidas,Medium Grey Heather,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-003,Adidas Primegreen Polo - Navy,Adidas,Navy,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-020,Adidas Primegreen Polo - Night Grey,Adidas,Night Grey,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-023,Adidas Primegreen Polo - Scarlet,Adidas,Scarlet,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-014,Adidas Primegreen Polo - Team Collegiate Navy,Adidas,Team Collegiate Navy,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-011,Adidas Primegreen Polo - Team Collegiate Purple,Adidas,Team Collegiate Purple,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-006,Adidas Primegreen Polo - Team Dark Green,Adidas,Team Dark Green,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-013,Adidas Primegreen Polo - Team Gold,Adidas,Team Gold,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-009,Adidas Primegreen Polo - Team Light Grey,Adidas,Team Light Grey,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-007,Adidas Primegreen Polo - Team Maroon,Adidas,Team Maroon,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-012,Adidas Primegreen Polo - Team Orange,Adidas,Team Orange,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-018,Adidas Primegreen Polo - Team Shock Pink,Adidas,Team Shock Pink,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM4119-002,Adidas Primegreen Polo - White,Adidas,White,Polos,55.00,27.50,"S,M,L,XL,2XL",Adidas
GM2180-001,Adidas Ultimate365 Polo - Black,Adidas,Black,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-028,Adidas Ultimate365 Polo - Black/White,Adidas,Black/White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-021,Adidas Ultimate365 Polo - Carbon,Adidas,Carbon,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-025,Adidas Ultimate365 Polo - Dark Green,Adidas,Dark Green,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-015,Adidas Ultimate365 Polo - Dark Grey Heather,Adidas,Dark Grey Heather,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-033,Adidas Ultimate365 Polo - Green/White,Adidas,Green/White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-022,Adidas Ultimate365 Polo - Legend Ink,Adidas,Legend Ink,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-026,Adidas Ultimate365 Polo - Medium Grey Heather,Adidas,Medium Grey Heather,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-003,Adidas Ultimate365 Polo - Navy,Adidas,Navy,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-029,Adidas Ultimate365 Polo - Navy/White,Adidas,Navy/White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-020,Adidas Ultimate365 Polo - Night Grey,Adidas,Night Grey,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-010,Adidas Ultimate365 Polo - Onix/Grey,Adidas,Onix/Grey,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-032,Adidas Ultimate365 Polo - Red/White,Adidas,Red/White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-031,Adidas Ultimate365 Polo - Royal/White,Adidas,Royal/White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-014,Adidas Ultimate365 Polo - Team Collegiate Navy,Adidas,Team Collegiate Navy,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-011,Adidas Ultimate365 Polo - Team Collegiate Purple,Adidas,Team Collegiate Purple,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-005,Adidas Ultimate365 Polo - Team Collegiate Red,Adidas,Team Collegiate Red,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-006,Adidas Ultimate365 Polo - Team Dark Green,Adidas,Team Dark Green,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-017,Adidas Ultimate365 Polo - Team Forest Green,Adidas,Team Forest Green,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-013,Adidas Ultimate365 Polo - Team Gold,Adidas,Team Gold,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-019,Adidas Ultimate365 Polo - Team Kelly Green,Adidas,Team Kelly Green,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-007,Adidas Ultimate365 Polo - Team Maroon,Adidas,Team Maroon,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-008,Adidas Ultimate365 Polo - Team Power Red,Adidas,Team Power Red,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-004,Adidas Ultimate365 Polo - Team Royal Blue,Adidas,Team Royal Blue,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-018,Adidas Ultimate365 Polo - Team Shock Pink,Adidas,Team Shock Pink,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-002,Adidas Ultimate365 Polo - White,Adidas,White,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2180-030,Adidas Ultimate365 Polo - White/Black,Adidas,White/Black,Polos,65.00,32.50,"S,M,L,XL,2XL",Adidas
GM2291-001,Adidas 3-Stripe Knit Short - Black,Adidas,Black,Shorts,28.00,14.00,"XS,S,M,L,XL,2XL",Adidas
GM2291-016,Adidas 3-Stripe Knit Short - Collegiate Burgundy,Adidas,Collegiate Burgundy,Shorts,28.00,14.00,"XS,S,M,L,XL,2XL",Adidas
GM2291-025,Adidas 3-Stripe Knit Short - Dark Green,Adidas,Dark Green,Shorts,28.00,14.00,"XS,S,M,L,XL,2XL",Adidas
GM2291-033,Adidas 3-Stripe Knit Short - Green/White,Adidas,Green/White,Shorts,28.00,14.00,"XS,S,M,L,XL,2XL",Adidas
